gbifID	type	format	identifier	references	title	description	source	audience	created	creator	contributor	publisher	license	rightsHolder
3720183525	StillImage	image/jpeg	https://observation.org/photos/35613667.jpg							Peter de Rouw			http://creativecommons.org/licenses/by-nc-nd/4.0/	Peter de Rouw
3720183525	StillImage	image/jpeg	https://observation.org/photos/35613691.jpg							Peter de Rouw			http://creativecommons.org/licenses/by-nc-nd/4.0/	Peter de Rouw
3720176808	Sound	audio/mpeg	https://observation.org/sounds/130788.mp3							Robin Drenth			http://creativecommons.org/licenses/by-nc-nd/4.0/	Robin Drenth
3720169496	Sound	audio/mpeg	https://observation.org/sounds/125179.mp3							Ivo Stevens			http://creativecommons.org/licenses/by-nc-nd/4.0/	Ivo Stevens
3720147238	Sound	audio/mpeg	https://observation.org/sounds/121610.mp3							Peter de Rouw			http://creativecommons.org/licenses/by-nc-nd/4.0/	Peter de Rouw
3720137501	Sound	audio/mpeg	https://observation.org/sounds/120527.mp3							Mariet Verbeek			http://creativecommons.org/licenses/by-nc-nd/4.0/	Mariet Verbeek
3720118867	Sound	audio/mpeg	https://observation.org/sounds/119140.mp3							Hisko de Vries			http://creativecommons.org/licenses/by-nc-nd/4.0/	Hisko de Vries
3720113101	Sound	audio/mpeg	https://observation.org/sounds/121590.mp3							Jaap van der Leest			http://creativecommons.org/licenses/by/4.0/	Jaap van der Leest
3720108024	Sound	audio/mpeg	https://observation.org/sounds/128756.mp3							Erik van Beers			http://creativecommons.org/licenses/by-nc/4.0/	Erik van Beers
3720106174	Sound	audio/mpeg	https://observation.org/sounds/121886.mp3							Peter de Rouw			http://creativecommons.org/licenses/by-nc-nd/4.0/	Peter de Rouw
